인천공항 일별 시간대별 여객(2016~2019),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
일자,국내/국제,도착/출발,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2019년 08월 11일,국제,도착,713,845,233,"3,006","3,788","5,533","5,941","5,359","4,314","4,821","4,312","7,198","4,545","5,789","4,860","7,738","7,127","8,963","7,166","4,024","5,650","5,724","3,416","1,196"
2019년 08월 11일,국제,출발,"3,488","1,378","1,274",205,0,320,"1,602","2,977","5,071","6,796","8,291","5,759","4,824","5,007","6,052","5,442","4,704","4,300","3,667","8,404","5,868","4,842","3,995","3,740"
2019년 08월 12일,국내,도착,148,0,0,0,0,0,0,543,0,0,0,139,0,0,101,0,29,145,0,0,0,0,0,0
2019년 08월 12일,국내,출발,0,0,0,0,0,0,17,0,130,0,0,0,0,0,0,0,0,176,74,311,0,0,0,0
2019년 08월 12일,국제,도착,"1,585",470,0,"1,963","3,893","4,777","6,904","5,583","4,937","3,082","3,635","6,211","5,287","6,707","4,677","7,100","8,684","6,523","6,267","4,427","5,504","3,822","3,279",913
2019년 08월 12일,국제,출발,"4,735","3,007",827,0,0,143,"2,114","2,495","5,917","6,542","8,211","5,921","5,572","5,357","5,566","5,530","4,910","4,984","4,267","6,744","5,190","6,662","4,157","2,515"
2019년 08월 13일,국내,도착,0,0,0,0,0,0,0,295,0,111,0,135,0,0,0,0,0,111,0,23,0,0,0,0
2019년 08월 13일,국내,출발,0,0,0,0,0,0,45,0,99,0,0,0,0,0,0,0,0,178,87,35,181,0,0,0
2019년 08월 13일,국제,도착,"1,151",164,135,"1,649","4,198","3,721","6,141","3,598","3,995","3,041","3,195","5,990","4,392","4,220","5,410","7,060","6,662","8,718","4,353","5,031","4,722","4,119","2,434","1,410"
2019년 08월 13일,국제,출발,"2,278","2,093",478,178,0,0,"2,031","2,444","5,029","7,670","7,701","5,439","3,941","6,391","4,542","4,923","5,022","4,805","3,649","8,954","5,746","6,736","3,586","2,877"
2019년 08월 14일,국내,도착,0,0,0,0,0,0,0,329,119,0,0,138,0,0,74,0,0,208,0,0,0,0,0,0
2019년 08월 14일,국내,출발,0,0,0,0,0,0,45,0,114,0,0,0,0,0,0,0,0,185,0,96,229,0,0,0
2019년 08월 14일,국제,도착,943,0,362,"1,136","4,392","4,249","6,225","4,463","3,655","3,249","2,544","5,686","3,760","5,734","6,898","5,697","7,468","6,841","5,478","4,198","4,842","4,955","3,467","2,089"
2019년 08월 14일,국제,출발,"2,235","1,725",898,104,0,310,"1,567","4,207","6,421","8,479","9,484","5,377","3,682","7,227","5,156","7,187","4,415","4,873","5,114","7,794","8,590","5,938","4,111","3,972"
2019년 08월 15일,국내,도착,0,0,0,0,0,0,0,355,0,0,0,133,0,0,0,0,0,174,0,0,0,0,0,0
2019년 08월 15일,국내,출발,0,0,0,0,0,0,22,0,137,0,0,0,0,0,0,0,0,174,143,207,143,0,0,0
2019년 08월 15일,국제,도착,782,0,548,"1,832","3,723","5,012","6,251","4,925","4,471","4,061","4,056","5,215","4,621","4,882","6,263","7,180","7,740","7,405","4,590","3,838","3,839","3,801","2,264","2,197"
2019년 08월 15일,국제,출발,"4,024","2,960",715,0,0,518,"2,218","3,327","6,425","8,153","8,919","6,381","5,150","4,120","6,602","4,355","4,802","3,409","4,729","8,578","6,487","5,046","4,637","3,027"
2019년 08월 16일,국내,도착,0,0,0,0,0,0,0,376,0,0,0,139,0,0,85,0,0,215,0,0,0,0,0,0
2019년 08월 16일,국내,출발,0,0,0,0,0,0,16,0,130,0,0,0,0,0,0,0,0,185,139,95,272,0,0,0
2019년 08월 16일,국제,도착,576,601,171,"2,146","4,811","6,710","7,417","4,091","4,654","3,395","3,623","5,943","5,656","4,754","6,092","6,837","8,152","7,480","4,356","5,895","4,556","5,558","2,401","1,461"
2019년 08월 16일,국제,출발,"1,384","2,235",503,235,0,589,"1,708","3,225","8,378","7,804","7,263","5,577","5,238","5,987","6,336","6,015","3,980","5,106","4,973","7,701","7,242","6,025","5,052","2,925"
2019년 08월 17일,국내,도착,0,0,0,0,0,0,0,398,0,0,0,142,0,0,59,0,0,121,0,22,0,0,0,0
2019년 08월 17일,국내,출발,0,0,0,0,0,0,33,0,136,0,0,0,0,0,0,0,0,187,0,352,86,0,0,0
2019년 08월 17일,국제,도착,951,0,442,"2,328","5,248","6,253","7,686","4,856","3,663","3,512","3,900","6,848","5,024","5,393","5,597","6,536","8,383","7,278","6,203","3,791","6,152","4,215","3,696","1,315"
2019년 08월 17일,국제,출발,"2,208","2,302",285,0,0,81,"2,115","3,042","6,873","7,895","8,945","6,308","4,834","5,925","6,600","5,664","4,435","3,098","5,906","7,767","6,542","4,509","5,305","2,640"
2019년 08월 18일,국내,도착,0,0,0,0,0,0,0,349,111,0,0,134,0,0,0,0,0,180,0,0,0,0,0,0
2019년 08월 18일,국내,출발,0,0,0,0,0,0,21,0,125,0,0,0,0,0,0,0,0,183,158,134,233,0,0,0
2019년 08월 18일,국제,도착,631,354,639,"2,935","5,067","6,792","7,567","4,103","4,467","4,676","3,613","6,689","5,241","5,894","7,207","6,969","9,142","8,476","5,784","4,602","6,215","4,590","3,151","2,719"
2019년 08월 18일,국제,출발,"3,062","2,153",428,0,0,356,"2,438","3,522","5,241","8,876","8,358","5,823","5,901","5,353","5,651","5,507","4,336","5,420","5,819","8,054","6,933","6,055","3,963","3,552"
2019년 08월 19일,국내,도착,0,0,0,0,0,0,0,276,246,0,0,138,0,0,109,0,76,145,0,0,0,0,0,0
2019년 08월 19일,국내,출발,0,0,0,0,0,0,35,0,110,0,0,0,0,0,0,0,0,181,116,302,0,0,0,0
2019년 08월 19일,국제,도착,740,0,453,"1,928","5,435","5,692","7,960","5,637","4,553","4,281","3,594","6,005","4,462","6,159","6,269","7,120","8,027","8,756","5,086","4,866","4,485","4,362","2,352",738
2019년 08월 19일,국제,출발,"2,540","2,343",80,0,0,0,"2,528","3,124","5,712","8,453","9,515","5,740","4,950","6,024","5,702","5,618","4,738","4,322","5,376","6,728","7,102","5,634","4,080","3,414"
2019년 08월 20일,국내,도착,0,0,0,0,0,0,0,117,227,157,0,137,0,0,0,0,0,147,0,36,0,0,0,0
2019년 08월 20일,국내,출발,0,0,0,0,0,0,48,0,105,0,0,0,0,0,0,0,0,172,120,196,95,0,0,0
2019년 08월 20일,국제,도착,639,384,458,"2,351","5,633","5,958","5,754","3,646","3,667","4,754","3,620","6,841","4,715","3,852","6,180","5,826","7,477","8,623","4,698","4,534","4,407","3,358","3,305",968
2019년 08월 20일,국제,출발,743,"1,981",421,0,0,251,"1,926","2,429","5,031","6,878","9,179","5,749","4,380","5,430","5,525","4,812","3,822","3,871","5,118","7,111","6,438","5,541","3,074","2,521"
2019년 08월 21일,국내,도착,0,0,0,0,0,0,0,339,135,0,0,132,0,0,64,0,34,183,0,0,0,0,0,0
2019년 08월 21일,국내,출발,0,0,0,0,0,0,71,0,117,0,0,0,0,0,0,0,0,184,0,269,73,0,0,0
2019년 08월 21일,국제,도착,957,0,0,"1,651","4,620","5,672","7,080","5,760","3,779","3,882","2,323","6,266","4,277","5,228","5,510","6,206","7,587","8,244","4,516","3,622","4,316","4,729","3,161","1,198"
2019년 08월 21일,국제,출발,"1,245","2,096",433,0,0,68,"1,457","2,947","5,766","7,303","8,954","5,692","4,404","5,487","4,359","4,880","5,227","5,159","4,947","7,491","5,761","7,106","3,033","3,789"
2019년 08월 22일,국내,도착,0,0,0,0,0,0,0,0,407,0,0,0,139,0,0,0,0,182,0,0,0,0,0,0
2019년 08월 22일,국내,출발,0,0,0,0,0,0,0,47,108,0,0,0,0,0,0,0,0,0,319,103,211,0,0,0
2019년 08월 22일,국제,도착,887,0,147,"1,772","4,231","5,402","5,723","6,309","3,268","4,727","3,632","6,370","4,490","4,635","5,161","6,605","6,551","8,836","4,651","4,165","4,964","2,470","3,747",927
2019년 08월 22일,국제,출발,"1,840","2,042",621,0,0,337,"1,233","2,739","5,330","7,403","7,755","6,321","6,000","4,436","6,350","3,984","4,528","4,056","4,499","7,627","6,707","6,180","3,928","2,823"
2019년 08월 23일,국내,도착,0,0,0,0,0,0,0,388,0,0,0,136,0,0,127,0,0,239,0,0,0,0,0,0
2019년 08월 23일,국내,출발,0,0,0,0,0,0,47,0,132,0,0,0,0,0,0,0,0,174,134,223,99,0,0,0
2019년 08월 23일,국제,도착,"1,375",0,461,899,"5,373","6,115","7,529","5,322","3,668","4,122","3,054","5,704","4,470","5,682","4,845","7,276","6,941","7,656","4,646","3,851","5,233","3,566","4,786","1,164"
2019년 08월 23일,국제,출발,"1,637","2,045",591,0,0,185,"1,658","2,832","5,336","7,462","8,255","5,109","4,577","5,571","5,347","5,388","4,206","4,785","5,681","7,459","6,156","6,548","3,692","3,018"
2019년 08월 24일,국내,도착,0,0,0,0,0,0,0,319,98,0,0,131,0,0,54,0,0,133,0,38,0,0,0,0
2019년 08월 24일,국내,출발,0,0,0,0,0,0,32,0,129,0,0,0,0,0,0,0,0,186,128,62,258,0,0,0
2019년 08월 24일,국제,도착,"1,132",0,415,"1,576","4,873","6,498","7,553","4,690","3,389","4,166","3,783","7,149","4,864","4,808","5,044","6,474","6,712","8,142","4,346","4,826","4,966","4,078","3,648","1,367"
2019년 08월 24일,국제,출발,"2,228","2,598",253,0,250,314,"2,410","2,736","5,858","7,292","9,079","5,184","4,741","6,061","7,144","5,294","3,809","3,848","5,811","7,082","6,530","5,867","3,637","3,182"
2019년 08월 25일,국내,도착,0,0,0,0,0,0,0,369,136,0,0,133,0,0,0,0,0,213,0,0,0,0,0,0
2019년 08월 25일,국내,출발,0,0,0,0,0,0,49,0,101,0,0,0,0,0,0,0,0,170,0,564,0,0,0,0
2019년 08월 25일,국제,도착,918,355,169,"1,555","4,726","4,985","7,391","5,971","4,624","3,974","4,265","6,379","5,365","4,488","5,533","7,838","8,466","7,682","5,178","5,047","4,334","6,043","2,916","1,996"
2019년 08월 25일,국제,출발,"2,651","1,919",679,0,0,296,"1,816","2,401","5,361","8,557","9,677","5,532","4,489","5,909","5,449","5,282","4,889","4,188","5,693","7,377","7,830","5,398","4,707","3,559"
2019년 08월 26일,국내,도착,0,0,0,0,0,0,0,450,0,0,0,138,0,0,103,0,0,227,0,0,0,0,0,0
2019년 08월 26일,국내,출발,0,0,0,0,0,0,37,0,0,131,0,0,0,0,0,0,0,178,67,286,0,0,0,0
2019년 08월 26일,국제,도착,983,0,363,"1,376","4,870","4,559","7,422","6,662","4,177","3,839","3,438","5,061","5,445","5,386","6,019","8,431","6,422","7,287","4,802","3,854","4,198","4,281","3,339","1,231"
2019년 08월 26일,국제,출발,"1,958","2,643",282,0,0,237,"1,903","2,650","6,014","7,574","8,913","6,095","4,381","6,027","5,280","5,904","4,659","4,423","4,454","6,752","6,711","5,316","2,301","3,339"
2019년 08월 27일,국내,도착,0,0,0,0,0,0,0,247,104,150,0,137,0,0,0,0,0,162,0,46,0,0,0,163
2019년 08월 27일,국내,출발,0,0,0,0,0,0,55,0,111,0,0,0,0,0,0,0,0,169,123,85,180,0,0,0
2019년 08월 27일,국제,도착,457,0,0,"1,872","4,348","5,100","6,971","4,136","3,915","4,403","2,719","6,204","3,957","4,948","4,108","6,918","7,604","7,043","3,802","4,347","3,800","3,200","3,232","1,233"
2019년 08월 27일,국제,출발,"2,122","2,126",71,0,0,146,"1,507","2,611","4,280","6,948","8,088","5,411","4,815","4,780","6,324","4,262","3,882","3,646","3,997","6,641","6,545","4,876","3,627","1,335"
2019년 08월 28일,국내,도착,0,0,0,0,0,0,0,425,0,0,0,134,0,0,65,0,68,156,0,0,0,0,0,380
2019년 08월 28일,국내,출발,0,0,0,0,0,0,26,0,129,0,0,0,0,0,0,0,0,180,0,383,0,0,0,0
2019년 08월 28일,국제,도착,810,0,0,"2,280","3,246","5,001","7,138","4,449","4,015","3,602","3,058","4,798","4,593","4,968","3,442","6,268","6,856","7,648","5,049","3,706","4,344","3,348","4,171","1,584"
2019년 08월 28일,국제,출발,"1,270","2,388",251,0,0,61,"1,426","2,494","5,686","7,745","8,983","4,694","4,127","5,986","4,758","4,193","4,272","4,983","4,343","7,160","5,556","5,758","3,270","3,432"
2019년 08월 29일,국내,도착,0,0,0,0,0,0,0,264,102,0,0,138,0,0,0,0,0,185,0,0,0,0,0,"1,026"
2019년 08월 29일,국내,출발,0,0,0,0,0,0,26,0,127,0,0,0,0,0,0,0,0,177,108,99,254,0,0,0
2019년 08월 29일,국제,도착,534,0,131,"1,670","4,062","4,288","6,517","4,877","3,347","1,902","2,605","5,664","5,571","4,291","6,183","6,977","5,598","6,805","6,516","4,850","4,012","4,621","3,987","1,346"
2019년 08월 29일,국제,출발,"2,221","1,892",406,0,256,36,"1,933","2,411","4,639","2,631","6,446","7,348","5,890","4,141","5,998","5,791","4,613","3,703","4,236","6,382","6,099","5,354","3,735","2,674"
2019년 08월 30일,국내,도착,0,0,0,0,0,0,0,373,0,0,0,140,0,0,100,0,0,209,0,0,0,0,0,0
2019년 08월 30일,국내,출발,0,0,0,0,0,0,58,0,137,0,0,0,0,0,0,0,0,185,130,209,125,0,0,0
2019년 08월 30일,국제,도착,"1,016",0,354,"2,316","4,385","4,951","7,282","5,366","4,247","4,220","2,145","5,102","5,811","4,007","5,274","6,701","8,131","7,136","4,518","5,714","3,327","5,418","3,440","1,621"
2019년 08월 30일,국제,출발,"2,047","1,458",817,0,0,20,"1,359","2,473","4,804","6,986","8,702","4,419","3,809","6,409","5,683","4,428","4,234","3,634","4,365","6,469","6,890","5,238","3,675","2,669"
2019년 08월 31일,국내,도착,0,0,0,0,0,0,0,304,101,0,0,136,0,0,63,0,0,114,0,50,0,0,0,186
2019년 08월 31일,국내,출발,0,0,0,0,0,0,35,0,139,0,0,0,0,0,0,0,0,0,301,338,0,0,0,0
2019년 08월 31일,국제,도착,579,125,277,"2,412","4,906","6,201","5,643","5,171","4,291","3,483","2,810","6,445","4,608","5,706","4,932","7,165","6,791","7,785","4,333","5,271","4,639","3,091","3,384","1,415"
2019년 08월 31일,국제,출발,"2,211","1,842",528,0,0,120,"1,997","2,977","4,654","6,687","8,704","5,372","5,233","6,056","5,995","4,041","3,585","3,407","4,316","6,581","6,050","4,136","3,893","2,334"
2019년 09월 01일,국내,도착,0,0,0,0,0,0,0,360,126,0,0,135,0,0,0,0,0,152,0,0,0,0,0,0
2019년 09월 01일,국내,출발,0,0,0,0,0,0,45,0,129,0,0,0,0,0,0,0,0,183,124,336,0,0,0,0
2019년 09월 01일,국제,도착,330,174,163,"1,798","4,506","5,379","7,831","4,089","3,106","4,089","2,563","5,666","6,068","5,066","4,381","8,134","7,888","7,817","4,070","5,497","5,238","3,674","3,223","1,893"
2019년 09월 01일,국제,출발,"2,027","1,875",363,0,0,147,"1,758","2,373","4,610","7,641","8,341","6,004","4,827","5,087","6,207","4,137","4,057","4,570","4,501","8,089","5,750","5,539","4,726","3,010"
2019년 09월 02일,국내,도착,0,0,0,0,0,0,0,423,0,0,0,136,0,0,86,0,39,129,0,0,0,0,0,0
2019년 09월 02일,국내,출발,0,0,0,0,0,0,21,0,141,0,0,0,0,0,0,0,0,180,89,309,0,0,0,0
2019년 09월 02일,국제,도착,"1,038",0,113,"2,139","4,828","3,654","6,705","4,156","3,898","2,954","3,462","5,326","4,143","6,561","3,398","7,151","7,579","7,244","3,515","3,925","3,674","2,944","2,121","1,078"
2019년 09월 02일,국제,출발,"2,048","2,412",120,118,0,143,"1,701","1,693","5,713","7,164","8,823","5,211","3,798","5,365","6,055","4,262","4,097","4,437","4,278","7,000","6,009","5,170","3,145","2,522"
2019년 09월 03일,국내,도착,0,0,0,0,0,0,0,351,0,112,0,136,0,0,0,0,0,130,0,0,10,0,0,0
2019년 09월 03일,국내,출발,0,0,0,0,0,0,23,0,125,0,0,0,0,0,0,0,0,180,77,238,0,0,0,0
2019년 09월 03일,국제,도착,798,0,370,"1,399","4,137","4,619","5,094","3,424","3,647","2,881","2,415","5,367","3,845","4,438","3,413","6,143","5,795","7,180","3,753","2,987","3,702","3,257","2,369",602
2019년 09월 03일,국제,출발,731,"2,180",144,0,0,125,"1,808","1,778","4,265","6,181","8,541","4,701","3,705","4,940","5,515","3,870","3,319","3,109","4,129","5,684","5,679","4,726","2,451","2,259"
2019년 09월 04일,국내,도착,0,0,0,0,0,0,0,268,79,0,0,136,0,0,74,0,39,108,0,0,0,0,0,0
2019년 09월 04일,국내,출발,0,0,0,0,0,0,0,16,110,0,0,0,0,0,0,0,0,132,0,70,234,0,0,0
2019년 09월 04일,국제,도착,599,0,98,"1,383","3,174","4,625","4,692","3,526","2,803","2,747","2,061","3,682","3,657","4,313","4,574","5,862","5,971","7,066","3,441","3,806","2,672","3,680","2,604",939
2019년 09월 04일,국제,출발,"2,213","1,962",335,0,0,0,"1,217","2,401","4,092","6,108","8,399","5,093","3,296","4,372","4,899","4,342","4,084","4,291","3,533","5,843","6,374","4,679","2,803","2,609"
2019년 09월 05일,국내,도착,0,0,0,0,0,0,0,102,263,0,0,135,0,0,0,0,0,154,0,0,0,0,0,187
2019년 09월 05일,국내,출발,0,0,0,0,0,0,0,18,132,0,0,0,0,0,0,0,0,0,213,208,94,0,0,0
2019년 09월 05일,국제,도착,417,0,138,"1,941","2,511","3,985","4,122","3,970","3,396","3,322","2,919","3,611","6,245","3,769","4,583","4,950","6,546","6,491","3,022","4,145","4,162","2,909","2,388",714
2019년 09월 05일,국제,출발,"2,421","3,384",256,224,0,0,"1,913","2,556","4,088","5,628","7,034","5,375","3,616","5,119","4,178","4,992","5,246","3,319","4,111","6,935","5,687","5,733","3,394","2,595"
2019년 09월 06일,국내,도착,0,0,0,0,0,0,0,332,0,0,0,138,0,0,66,0,0,177,0,0,0,0,0,0
2019년 09월 06일,국내,출발,0,0,0,0,0,0,35,0,130,0,0,0,0,0,0,0,0,0,323,61,156,0,0,0
2019년 09월 06일,국제,도착,567,88,128,"1,744","3,886","4,794","4,781","4,730","3,806","3,437","2,596","5,166","3,239","5,406","3,613","4,575","7,953","7,123","3,901","2,649","4,103","4,167","3,584",785
2019년 09월 06일,국제,출발,"2,804","1,977",245,0,0,30,"1,572","2,010","5,040","5,454","8,706","4,769","4,096","5,406","4,531","4,849","4,259","4,377","4,254","5,677","5,767","5,549","5,360","3,753"
2019년 09월 07일,국내,도착,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,270
2019년 09월 07일,국내,출발,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0
2019년 09월 07일,국제,도착,885,0,0,"1,256","3,555","3,819","4,762","4,507","4,311","2,656","2,937",774,970,0,0,0,"1,782","5,411","5,018","4,794","3,787","7,342","4,326","2,221"
2019년 09월 07일,국제,출발,"3,588","2,507",691,0,254,171,"1,743","2,198","4,870","5,215","6,629","5,690","2,043",995,0,0,397,"1,931","1,226","2,862","8,076","6,330","6,236","7,736"
2019년 09월 08일,국내,도착,0,0,0,0,0,0,0,309,120,0,0,138,0,0,0,0,0,197,0,0,0,0,0,0
2019년 09월 08일,국내,출발,0,0,0,0,0,0,58,0,91,0,0,0,0,0,0,0,0,139,83,58,256,0,0,0
2019년 09월 08일,국제,도착,"2,366",743,"1,354","2,466","3,665","3,572","3,708","4,291","4,530","3,741","4,678","6,401","5,117","3,799","4,417","6,545","6,574","7,342","5,251","4,571","5,603","4,154","3,397","2,205"
2019년 09월 08일,국제,출발,"4,323","2,900","1,242",250,342,347,"1,797","2,656","5,939","6,308","8,571","6,035","5,522","7,033","4,563","4,937","5,051","4,353","4,254","6,621","6,764","6,018","4,357","3,617"
2019년 09월 09일,국내,도착,0,0,0,0,0,0,0,341,0,0,0,134,0,0,71,0,47,133,0,0,0,0,0,0
2019년 09월 09일,국내,출발,0,0,0,0,0,0,52,0,135,0,0,0,0,0,0,0,0,106,62,48,168,0,0,0
2019년 09월 09일,국제,도착,254,206,115,"2,000","3,913","5,164","4,971","5,502","3,206","2,640","3,192","3,701","3,876","3,551","3,413","4,754","6,068","5,940","3,542","2,969","3,105","2,729","1,937",282
2019년 09월 09일,국제,출발,"1,230","2,030",0,94,0,290,"1,550","1,722","4,227","6,474","8,375","4,347","4,550","5,320","4,655","3,750","4,064","4,419","4,172","6,743","6,485","5,274","3,144","2,915"
2019년 09월 10일,국내,도착,0,0,0,0,0,0,0,290,87,0,0,0,135,0,0,0,0,116,0,62,0,0,0,0
2019년 09월 10일,국내,출발,0,0,0,0,0,0,0,47,108,0,0,0,0,0,0,0,0,165,0,175,224,0,0,0
2019년 09월 10일,국제,도착,584,436,97,"1,811","4,224","3,920","4,998","1,834","2,870","2,758","2,023","3,719","3,164","3,161","3,797","4,655","6,549","5,491","3,191","2,874","1,906","2,931","1,966",592
2019년 09월 10일,국제,출발,"1,084","1,729",369,0,0,268,"1,545","2,458","5,355","6,970","8,390","4,141","4,507","5,160","5,838","3,811","3,647","4,011","5,366","7,566","6,646","5,109","4,796","2,256"
2019년 09월 11일,국내,도착,0,0,0,0,0,0,0,394,0,0,0,135,0,0,64,0,48,174,0,0,0,0,0,0
2019년 09월 11일,국내,출발,0,0,0,0,0,0,25,0,137,0,0,0,0,0,0,0,0,179,0,128,280,0,0,0
2019년 09월 11일,국제,도착,"1,018",94,122,"1,639","2,989","4,650","5,790","2,998","2,865","2,528","1,796","4,174","3,328","3,655","2,914","4,666","5,186","5,780","3,397","3,026","3,279","2,866","2,953","1,130"
2019년 09월 11일,국제,출발,"1,696","2,053",786,0,0,335,"2,334","3,292","5,934","6,961","9,864","4,974","4,653","5,009","6,927","5,209","3,913","4,809","4,913","8,204","6,879","6,527","3,832","3,923"
2019년 09월 12일,국내,도착,0,0,0,0,0,0,0,249,186,0,0,137,0,0,0,0,0,208,0,0,0,0,0,0
2019년 09월 12일,국내,출발,0,0,0,0,0,0,40,0,0,97,0,0,0,0,0,0,0,0,212,0,229,0,0,0
2019년 09월 12일,국제,도착,879,0,115,"1,844","2,826","4,442","5,889","4,777","2,161","4,097","2,157","4,011","3,460","2,992","3,527","5,201","5,597","4,829","4,598","2,673","3,241","3,157","2,617",896
2019년 09월 12일,국제,출발,"3,023","2,801",704,0,0,706,"2,711","2,934","7,695","6,523","9,558","6,146","7,143","6,106","5,815","5,084","4,643","3,519","3,624","7,784","5,106","5,723","3,611","3,366"
2019년 09월 13일,국내,도착,0,0,0,0,0,0,0,224,0,0,0,121,0,0,118,0,0,183,0,0,0,0,0,0
2019년 09월 13일,국내,출발,0,0,0,0,0,0,16,0,82,0,0,0,0,0,0,0,0,102,37,166,0,0,0,0
2019년 09월 13일,국제,도착,"1,009",0,186,"1,008","3,658","5,411","5,686","5,629","2,687","3,329","2,963","4,689","4,094","4,520","4,017","5,166","6,481","5,850","3,912","3,808","4,305","3,682","2,888","1,101"
2019년 09월 13일,국제,출발,"2,515",632,860,0,0,122,"1,734","2,609","5,198","5,318","6,034","4,836","4,403","3,659","5,034","3,984","3,342","3,932","3,540","5,419","5,037","4,829","2,789","2,184"
2019년 09월 14일,국내,도착,0,0,0,0,0,0,0,266,155,0,0,128,0,0,42,0,0,94,0,37,0,0,0,0
2019년 09월 14일,국내,출발,0,0,0,0,0,0,33,0,98,0,0,0,0,0,0,0,0,156,65,295,0,0,0,0
2019년 09월 14일,국제,도착,412,0,83,"2,411","5,215","4,953","6,260","4,222","4,305","3,497","3,055","6,438","5,333","3,961","5,601","6,390","7,940","7,115","5,183","4,079","5,991","4,526","4,137",861
